"";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"277";"60";"69";"Spain";"2020-01-28";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"278";"70";"79";"Spain";"2020-01-28";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"279";"80";NA;"Spain";"2020-01-28";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"280";NA;NA;"Spain";"2020-01-28";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"281";"0";"9";"Spain";"2020-01-29";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"282";"10";"19";"Spain";"2020-01-29";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"283";"20";"29";"Spain";"2020-01-29";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"284";"30";"39";"Spain";"2020-01-29";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"285";"40";"49";"Spain";"2020-01-29";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"286";"50";"59";"Spain";"2020-01-29";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"287";"60";"69";"Spain";"2020-01-29";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"288";"70";"79";"Spain";"2020-01-29";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"289";"80";NA;"Spain";"2020-01-29";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"290";NA;NA;"Spain";"2020-01-29";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"291";"0";"9";"Spain";"2020-01-30";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"292";"10";"19";"Spain";"2020-01-30";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"293";"20";"29";"Spain";"2020-01-30";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"294";"30";"39";"Spain";"2020-01-30";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"295";"40";"49";"Spain";"2020-01-30";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"296";"50";"59";"Spain";"2020-01-30";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"297";"60";"69";"Spain";"2020-01-30";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"298";"70";"79";"Spain";"2020-01-30";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"299";"80";NA;"Spain";"2020-01-30";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"300";NA;NA;"Spain";"2020-01-30";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"301";"0";"9";"Spain";"2020-01-31";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"302";"10";"19";"Spain";"2020-01-31";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"303";"20";"29";"Spain";"2020-01-31";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"304";"30";"39";"Spain";"2020-01-31";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"305";"40";"49";"Spain";"2020-01-31";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"306";"50";"59";"Spain";"2020-01-31";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"307";"60";"69";"Spain";"2020-01-31";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"308";"70";"79";"Spain";"2020-01-31";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"309";"80";NA;"Spain";"2020-01-31";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"310";NA;NA;"Spain";"2020-01-31";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"311";"0";"9";"Spain";"2020-02-01";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"312";"10";"19";"Spain";"2020-02-01";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"313";"20";"29";"Spain";"2020-02-01";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"314";"30";"39";"Spain";"2020-02-01";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"315";"40";"49";"Spain";"2020-02-01";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"316";"50";"59";"Spain";"2020-02-01";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"317";"60";"69";"Spain";"2020-02-01";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"318";"70";"79";"Spain";"2020-02-01";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"319";"80";NA;"Spain";"2020-02-01";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"320";NA;NA;"Spain";"2020-02-01";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"321";"0";"9";"Spain";"2020-02-02";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"322";"10";"19";"Spain";"2020-02-02";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"323";"20";"29";"Spain";"2020-02-02";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"324";"30";"39";"Spain";"2020-02-02";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"325";"40";"49";"Spain";"2020-02-02";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"326";"50";"59";"Spain";"2020-02-02";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"327";"60";"69";"Spain";"2020-02-02";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"328";"70";"79";"Spain";"2020-02-02";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"329";"80";NA;"Spain";"2020-02-02";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"330";NA;NA;"Spain";"2020-02-02";"2020";"05";0;0;0;0;"Spain";"AgeGender"
"331";"0";"9";"Spain";"2020-02-03";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"332";"10";"19";"Spain";"2020-02-03";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"333";"20";"29";"Spain";"2020-02-03";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"334";"30";"39";"Spain";"2020-02-03";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"335";"40";"49";"Spain";"2020-02-03";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"336";"50";"59";"Spain";"2020-02-03";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"337";"60";"69";"Spain";"2020-02-03";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"338";"70";"79";"Spain";"2020-02-03";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"339";"80";NA;"Spain";"2020-02-03";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"340";NA;NA;"Spain";"2020-02-03";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"341";"0";"9";"Spain";"2020-02-04";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"342";"10";"19";"Spain";"2020-02-04";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"343";"20";"29";"Spain";"2020-02-04";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"344";"30";"39";"Spain";"2020-02-04";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"345";"40";"49";"Spain";"2020-02-04";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"346";"50";"59";"Spain";"2020-02-04";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"347";"60";"69";"Spain";"2020-02-04";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"348";"70";"79";"Spain";"2020-02-04";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"349";"80";NA;"Spain";"2020-02-04";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"350";NA;NA;"Spain";"2020-02-04";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"351";"0";"9";"Spain";"2020-02-05";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"352";"10";"19";"Spain";"2020-02-05";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"353";"20";"29";"Spain";"2020-02-05";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"354";"30";"39";"Spain";"2020-02-05";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"355";"40";"49";"Spain";"2020-02-05";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"356";"50";"59";"Spain";"2020-02-05";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"357";"60";"69";"Spain";"2020-02-05";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"358";"70";"79";"Spain";"2020-02-05";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"359";"80";NA;"Spain";"2020-02-05";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"360";NA;NA;"Spain";"2020-02-05";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"361";"0";"9";"Spain";"2020-02-06";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"362";"10";"19";"Spain";"2020-02-06";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"363";"20";"29";"Spain";"2020-02-06";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"364";"30";"39";"Spain";"2020-02-06";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"365";"40";"49";"Spain";"2020-02-06";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"366";"50";"59";"Spain";"2020-02-06";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"367";"60";"69";"Spain";"2020-02-06";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"368";"70";"79";"Spain";"2020-02-06";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"369";"80";NA;"Spain";"2020-02-06";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"370";NA;NA;"Spain";"2020-02-06";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"371";"0";"9";"Spain";"2020-02-07";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"372";"10";"19";"Spain";"2020-02-07";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"373";"20";"29";"Spain";"2020-02-07";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"374";"30";"39";"Spain";"2020-02-07";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"375";"40";"49";"Spain";"2020-02-07";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"376";"50";"59";"Spain";"2020-02-07";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"377";"60";"69";"Spain";"2020-02-07";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"378";"70";"79";"Spain";"2020-02-07";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"379";"80";NA;"Spain";"2020-02-07";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"380";NA;NA;"Spain";"2020-02-07";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"381";"0";"9";"Spain";"2020-02-08";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"382";"10";"19";"Spain";"2020-02-08";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"383";"20";"29";"Spain";"2020-02-08";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"384";"30";"39";"Spain";"2020-02-08";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"385";"40";"49";"Spain";"2020-02-08";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"386";"50";"59";"Spain";"2020-02-08";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"387";"60";"69";"Spain";"2020-02-08";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"388";"70";"79";"Spain";"2020-02-08";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"389";"80";NA;"Spain";"2020-02-08";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"390";NA;NA;"Spain";"2020-02-08";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"391";"0";"9";"Spain";"2020-02-09";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"392";"10";"19";"Spain";"2020-02-09";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"393";"20";"29";"Spain";"2020-02-09";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"394";"30";"39";"Spain";"2020-02-09";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"395";"40";"49";"Spain";"2020-02-09";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"396";"50";"59";"Spain";"2020-02-09";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"397";"60";"69";"Spain";"2020-02-09";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"398";"70";"79";"Spain";"2020-02-09";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"399";"80";NA;"Spain";"2020-02-09";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"400";NA;NA;"Spain";"2020-02-09";"2020";"06";0;0;0;0;"Spain";"AgeGender"
"401";"0";"9";"Spain";"2020-02-10";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"402";"10";"19";"Spain";"2020-02-10";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"403";"20";"29";"Spain";"2020-02-10";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"404";"30";"39";"Spain";"2020-02-10";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"405";"40";"49";"Spain";"2020-02-10";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"406";"50";"59";"Spain";"2020-02-10";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"407";"60";"69";"Spain";"2020-02-10";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"408";"70";"79";"Spain";"2020-02-10";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"409";"80";NA;"Spain";"2020-02-10";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"410";NA;NA;"Spain";"2020-02-10";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"411";"0";"9";"Spain";"2020-02-11";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"412";"10";"19";"Spain";"2020-02-11";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"413";"20";"29";"Spain";"2020-02-11";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"414";"30";"39";"Spain";"2020-02-11";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"415";"40";"49";"Spain";"2020-02-11";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"416";"50";"59";"Spain";"2020-02-11";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"417";"60";"69";"Spain";"2020-02-11";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"418";"70";"79";"Spain";"2020-02-11";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"419";"80";NA;"Spain";"2020-02-11";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"420";NA;NA;"Spain";"2020-02-11";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"421";"0";"9";"Spain";"2020-02-12";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"422";"10";"19";"Spain";"2020-02-12";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"423";"20";"29";"Spain";"2020-02-12";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"424";"30";"39";"Spain";"2020-02-12";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"425";"40";"49";"Spain";"2020-02-12";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"426";"50";"59";"Spain";"2020-02-12";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"427";"60";"69";"Spain";"2020-02-12";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"428";"70";"79";"Spain";"2020-02-12";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"429";"80";NA;"Spain";"2020-02-12";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"430";NA;NA;"Spain";"2020-02-12";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"431";"0";"9";"Spain";"2020-02-13";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"432";"10";"19";"Spain";"2020-02-13";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"433";"20";"29";"Spain";"2020-02-13";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"434";"30";"39";"Spain";"2020-02-13";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"435";"40";"49";"Spain";"2020-02-13";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"436";"50";"59";"Spain";"2020-02-13";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"437";"60";"69";"Spain";"2020-02-13";"2020";"07";1;0;0;1;"Spain";"AgeGender"
"438";"70";"79";"Spain";"2020-02-13";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"439";"80";NA;"Spain";"2020-02-13";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"440";NA;NA;"Spain";"2020-02-13";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"441";"0";"9";"Spain";"2020-02-14";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"442";"10";"19";"Spain";"2020-02-14";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"443";"20";"29";"Spain";"2020-02-14";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"444";"30";"39";"Spain";"2020-02-14";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"445";"40";"49";"Spain";"2020-02-14";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"446";"50";"59";"Spain";"2020-02-14";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"447";"60";"69";"Spain";"2020-02-14";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"448";"70";"79";"Spain";"2020-02-14";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"449";"80";NA;"Spain";"2020-02-14";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"450";NA;NA;"Spain";"2020-02-14";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"451";"0";"9";"Spain";"2020-02-15";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"452";"10";"19";"Spain";"2020-02-15";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"453";"20";"29";"Spain";"2020-02-15";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"454";"30";"39";"Spain";"2020-02-15";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"455";"40";"49";"Spain";"2020-02-15";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"456";"50";"59";"Spain";"2020-02-15";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"457";"60";"69";"Spain";"2020-02-15";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"458";"70";"79";"Spain";"2020-02-15";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"459";"80";NA;"Spain";"2020-02-15";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"460";NA;NA;"Spain";"2020-02-15";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"461";"0";"9";"Spain";"2020-02-16";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"462";"10";"19";"Spain";"2020-02-16";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"463";"20";"29";"Spain";"2020-02-16";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"464";"30";"39";"Spain";"2020-02-16";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"465";"40";"49";"Spain";"2020-02-16";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"466";"50";"59";"Spain";"2020-02-16";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"467";"60";"69";"Spain";"2020-02-16";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"468";"70";"79";"Spain";"2020-02-16";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"469";"80";NA;"Spain";"2020-02-16";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"470";NA;NA;"Spain";"2020-02-16";"2020";"07";0;0;0;0;"Spain";"AgeGender"
"471";"0";"9";"Spain";"2020-02-17";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"472";"10";"19";"Spain";"2020-02-17";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"473";"20";"29";"Spain";"2020-02-17";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"474";"30";"39";"Spain";"2020-02-17";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"475";"40";"49";"Spain";"2020-02-17";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"476";"50";"59";"Spain";"2020-02-17";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"477";"60";"69";"Spain";"2020-02-17";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"478";"70";"79";"Spain";"2020-02-17";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"479";"80";NA;"Spain";"2020-02-17";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"480";NA;NA;"Spain";"2020-02-17";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"481";"0";"9";"Spain";"2020-02-18";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"482";"10";"19";"Spain";"2020-02-18";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"483";"20";"29";"Spain";"2020-02-18";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"484";"30";"39";"Spain";"2020-02-18";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"485";"40";"49";"Spain";"2020-02-18";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"486";"50";"59";"Spain";"2020-02-18";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"487";"60";"69";"Spain";"2020-02-18";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"488";"70";"79";"Spain";"2020-02-18";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"489";"80";NA;"Spain";"2020-02-18";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"490";NA;NA;"Spain";"2020-02-18";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"491";"0";"9";"Spain";"2020-02-19";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"492";"10";"19";"Spain";"2020-02-19";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"493";"20";"29";"Spain";"2020-02-19";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"494";"30";"39";"Spain";"2020-02-19";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"495";"40";"49";"Spain";"2020-02-19";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"496";"50";"59";"Spain";"2020-02-19";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"497";"60";"69";"Spain";"2020-02-19";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"498";"70";"79";"Spain";"2020-02-19";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"499";"80";NA;"Spain";"2020-02-19";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"500";NA;NA;"Spain";"2020-02-19";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"501";"0";"9";"Spain";"2020-02-20";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"502";"10";"19";"Spain";"2020-02-20";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"503";"20";"29";"Spain";"2020-02-20";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"504";"30";"39";"Spain";"2020-02-20";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"505";"40";"49";"Spain";"2020-02-20";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"506";"50";"59";"Spain";"2020-02-20";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"507";"60";"69";"Spain";"2020-02-20";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"508";"70";"79";"Spain";"2020-02-20";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"509";"80";NA;"Spain";"2020-02-20";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"510";NA;NA;"Spain";"2020-02-20";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"511";"0";"9";"Spain";"2020-02-21";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"512";"10";"19";"Spain";"2020-02-21";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"513";"20";"29";"Spain";"2020-02-21";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"514";"30";"39";"Spain";"2020-02-21";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"515";"40";"49";"Spain";"2020-02-21";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"516";"50";"59";"Spain";"2020-02-21";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"517";"60";"69";"Spain";"2020-02-21";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"518";"70";"79";"Spain";"2020-02-21";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"519";"80";NA;"Spain";"2020-02-21";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"520";NA;NA;"Spain";"2020-02-21";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"521";"0";"9";"Spain";"2020-02-22";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"522";"10";"19";"Spain";"2020-02-22";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"523";"20";"29";"Spain";"2020-02-22";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"524";"30";"39";"Spain";"2020-02-22";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"525";"40";"49";"Spain";"2020-02-22";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"526";"50";"59";"Spain";"2020-02-22";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"527";"60";"69";"Spain";"2020-02-22";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"528";"70";"79";"Spain";"2020-02-22";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"529";"80";NA;"Spain";"2020-02-22";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"530";NA;NA;"Spain";"2020-02-22";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"531";"0";"9";"Spain";"2020-02-23";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"532";"10";"19";"Spain";"2020-02-23";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"533";"20";"29";"Spain";"2020-02-23";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"534";"30";"39";"Spain";"2020-02-23";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"535";"40";"49";"Spain";"2020-02-23";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"536";"50";"59";"Spain";"2020-02-23";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"537";"60";"69";"Spain";"2020-02-23";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"538";"70";"79";"Spain";"2020-02-23";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"539";"80";NA;"Spain";"2020-02-23";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"540";NA;NA;"Spain";"2020-02-23";"2020";"08";0;0;0;0;"Spain";"AgeGender"
"541";"0";"9";"Spain";"2020-02-24";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"542";"10";"19";"Spain";"2020-02-24";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"543";"20";"29";"Spain";"2020-02-24";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"544";"30";"39";"Spain";"2020-02-24";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"545";"40";"49";"Spain";"2020-02-24";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"546";"50";"59";"Spain";"2020-02-24";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"547";"60";"69";"Spain";"2020-02-24";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"548";"70";"79";"Spain";"2020-02-24";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"549";"80";NA;"Spain";"2020-02-24";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"550";NA;NA;"Spain";"2020-02-24";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"551";"0";"9";"Spain";"2020-02-25";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"552";"10";"19";"Spain";"2020-02-25";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"553";"20";"29";"Spain";"2020-02-25";"2020";"09";0;0;0;0;"Spain";"AgeGender"
"554";"30";"39";"Spain";"2020-02-25";"2020";"09";0;0;0;0;"Spain";"AgeGender"
